Year,Month_Name,Date,State,Vehicle_Class,Vehicle_Category,Vehicle_Type,EV_Sales_Quantity
2020,jan,2020-01-01,West Bengal,CAMPER VAN / TRAILER,Others,Others,0
2020,jan,2020-01-01,West Bengal,CASH VAN,Others,Others,0
2020,jan,2020-01-01,West Bengal,CONSTRUCTION EQUIPMENT VEHICLE,Others,Others,0
2020,jan,2020-01-01,West Bengal,CRANE MOUNTED VEHICLE,Others,Others,0
2020,jan,2020-01-01,West Bengal,DUMPER,Others,Others,0
2020,jan,2020-01-01,West Bengal,EARTH MOVING EQUIPMENT,Others,Others,0
2020,jan,2020-01-01,West Bengal,EDUCATIONAL INSTITUTION BUS,Bus,Institution Bus,0
2020,jan,2020-01-01,West Bengal,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,906
2020,jan,2020-01-01,West Bengal,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,3
2020,jan,2020-01-01,West Bengal,EXCAVATOR (COMMERCIAL),Others,Others,0
2020,jan,2020-01-01,West Bengal,EXCAVATOR (NT),Others,Others,0
2020,jan,2020-01-01,West Bengal,FIRE TENDERS,Others,Others,0
2020,jan,2020-01-01,West Bengal,GOODS CARRIER,Others,Others,0
2020,jan,2020-01-01,West Bengal,HARVESTER,Others,Others,0
2020,jan,2020-01-01,West Bengal,HEARSES,Others,Others,0
2020,jan,2020-01-01,West Bengal,LUXURY CAB,4-Wheelers,4W_Shared,0
2020,jan,2020-01-01,West Bengal,MAXI CAB,Others,Others,0
2020,jan,2020-01-01,West Bengal,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,14
2020,jan,2020-01-01,West Bengal,M-CYCLE/SCOOTER-WITH SIDE CAR,2-Wheelers,2W_Personal,0
2020,jan,2020-01-01,West Bengal,MOPED,2-Wheelers,2W_Personal,0
2020,jan,2020-01-01,West Bengal,MOTOR CAB,4-Wheelers,4W_Shared,0
2020,jan,2020-01-01,West Bengal,MOTOR CAR,4-Wheelers,4W_Personal,2
2020,jan,2020-01-01,West Bengal,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,0
2020,jan,2020-01-01,West Bengal,OMNI BUS,Bus,Bus,0
2020,jan,2020-01-01,West Bengal,OMNI BUS (PRIVATE USE),Bus,Bus,0
2020,jan,2020-01-01,West Bengal,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,0
2020,jan,2020-01-01,West Bengal,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,12
2020,jan,2020-01-01,West Bengal,TRACTOR (COMMERCIAL),Others,Others,0
2020,jan,2020-01-01,West Bengal,TRAILER (COMMERCIAL),Others,Others,0
2020,jan,2020-01-01,West Bengal,VEHICLE FITTED WITH GENERATOR,Others,Others,0
2021,jan,2021-01-01,Andaman & Nicobar Island,BUS,Bus,Bus,14
2021,jan,2021-01-01,Andaman & Nicobar Island,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,1
2021,jan,2021-01-01,Andaman & Nicobar Island,GOODS CARRIER,Others,Others,0
2021,jan,2021-01-01,Andaman & Nicobar Island,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,0
2021,jan,2021-01-01,Andaman & Nicobar Island,MOPED,2-Wheelers,2W_Personal,0
2021,jan,2021-01-01,Andaman & Nicobar Island,MOTOR CAB,4-Wheelers,4W_Shared,0
2021,jan,2021-01-01,Andaman & Nicobar Island,MOTOR CAR,4-Wheelers,4W_Personal,0
2021,jan,2021-01-01,Andaman & Nicobar Island,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,0
2021,jan,2021-01-01,Andaman & Nicobar Island,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,0
2021,jan,2021-01-01,Arunachal Pradesh,BUS,Bus,Bus,0
2021,jan,2021-01-01,Arunachal Pradesh,CAMPER VAN / TRAILER (PRIVATE USE),Others,Others,0
2021,jan,2021-01-01,Arunachal Pradesh,CONSTRUCTION EQUIPMENT VEHICLE (COMMERCIAL),Others,Others,0
2021,jan,2021-01-01,Arunachal Pradesh,DUMPER,Others,Others,0
2021,jan,2021-01-01,Arunachal Pradesh,EARTH MOVING EQUIPMENT,Others,Others,0
2021,jan,2021-01-01,Arunachal Pradesh,EXCAVATOR (COMMERCIAL),Others,Others,0
2021,jan,2021-01-01,Arunachal Pradesh,GOODS CARRIER,Others,Others,0
2021,jan,2021-01-01,Arunachal Pradesh,MAXI CAB,Others,Others,0
2021,jan,2021-01-01,Arunachal Pradesh,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,0
2021,jan,2021-01-01,Arunachal Pradesh,MOTOR CAB,4-Wheelers,4W_Shared,0
2021,jan,2021-01-01,Arunachal Pradesh,MOTOR CAR,4-Wheelers,4W_Personal,0
2021,jan,2021-01-01,Arunachal Pradesh,OMNI BUS (PRIVATE USE),Bus,Bus,0
2021,jan,2021-01-01,Arunachal Pradesh,SNORKED LADDERS,Others,Others,0
2021,jan,2021-01-01,Arunachal Pradesh,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,0
2021,jan,2021-01-01,Arunachal Pradesh,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,0
2021,jan,2021-01-01,Arunachal Pradesh,TRACTOR (COMMERCIAL),Others,Others,0
2021,jan,2021-01-01,Arunachal Pradesh,TRAILER (COMMERCIAL),Others,Others,0
2021,jan,2021-01-01,Assam,AGRICULTURAL TRACTOR,Others,Others,0
2021,jan,2021-01-01,Assam,AMBULANCE,Others,Others,0
2021,jan,2021-01-01,Assam,ARTICULATED VEHICLE,Others,Others,0
2021,jan,2021-01-01,Assam,AUXILIARY TRAILER,Others,Others,0
2021,jan,2021-01-01,Assam,BUS,Bus,Bus,0
2021,jan,2021-01-01,Assam,CAMPER VAN / TRAILER,Others,Others,0
2021,jan,2021-01-01,Assam,CASH VAN,Others,Others,0
2021,jan,2021-01-01,Assam,CONSTRUCTION EQUIPMENT VEHICLE,Others,Others,0
2021,jan,2021-01-01,Assam,CRANE MOUNTED VEHICLE,Others,Others,0
2021,jan,2021-01-01,Assam,DUMPER,Others,Others,0
2021,jan,2021-01-01,Assam,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,873
2021,jan,2021-01-01,Assam,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,9
2021,jan,2021-01-01,Assam,EXCAVATOR (COMMERCIAL),Others,Others,0
2021,jan,2021-01-01,Assam,EXCAVATOR (NT),Others,Others,0
2021,jan,2021-01-01,Assam,GOODS CARRIER,Others,Others,0
2021,jan,2021-01-01,Assam,HEARSES,Others,Others,0
2021,jan,2021-01-01,Assam,MAXI CAB,Others,Others,0
2021,jan,2021-01-01,Assam,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,5
2021,jan,2021-01-01,Assam,M-CYCLE/SCOOTER-WITH SIDE CAR,2-Wheelers,2W_Personal,0
2021,jan,2021-01-01,Assam,MOBILE CANTEEN,Others,Others,0
2021,jan,2021-01-01,Assam,MOPED,2-Wheelers,2W_Personal,0
2021,jan,2021-01-01,Assam,MOTOR CAB,4-Wheelers,4W_Shared,0
2021,jan,2021-01-01,Assam,MOTOR CAR,4-Wheelers,4W_Personal,0
2021,jan,2021-01-01,Assam,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),Others,Others,0
2021,jan,2021-01-01,Assam,ROAD ROLLER,Others,Others,0
2021,jan,2021-01-01,Assam,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,0
2021,jan,2021-01-01,Assam,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,0
2021,jan,2021-01-01,Assam,TRACTOR (COMMERCIAL),Others,Others,0
2021,jan,2021-01-01,Assam,TRAILER (AGRICULTURAL),Others,Others,0
2021,jan,2021-01-01,Assam,TRAILER (COMMERCIAL),Others,Others,0
2021,jan,2021-01-01,Andhra Pradesh,ADAPTED VEHICLE,Others,Others,0
2021,jan,2021-01-01,Andhra Pradesh,AGRICULTURAL TRACTOR,Others,Others,0
2021,jan,2021-01-01,Andhra Pradesh,AMBULANCE,Others,Others,0
2021,jan,2021-01-01,Andhra Pradesh,ARTICULATED VEHICLE,Others,Others,0
2021,jan,2021-01-01,Andhra Pradesh,BUS,Bus,Bus,0
2021,jan,2021-01-01,Andhra Pradesh,CASH VAN,Others,Others,0
2021,jan,2021-01-01,Andhra Pradesh,CONSTRUCTION EQUIPMENT VEHICLE,Others,Others,0
2021,jan,2021-01-01,Andhra Pradesh,CRANE MOUNTED VEHICLE,Others,Others,0
2021,jan,2021-01-01,Andhra Pradesh,EDUCATIONAL INSTITUTION BUS,Bus,Institution Bus,0
2021,jan,2021-01-01,Andhra Pradesh,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,31
2021,jan,2021-01-01,Andhra Pradesh,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,8
2021,jan,2021-01-01,Andhra Pradesh,EXCAVATOR (COMMERCIAL),Others,Others,0
2021,jan,2021-01-01,Andhra Pradesh,FORK LIFT,Others,Others,0
2021,jan,2021-01-01,Andhra Pradesh,GOODS CARRIER,Others,Others,5
2021,jan,2021-01-01,Andhra Pradesh,HARVESTER,Others,Others,0
2021,jan,2021-01-01,Andhra Pradesh,MAXI CAB,Others,Others,0
2021,jan,2021-01-01,Andhra Pradesh,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,231
2021,jan,2021-01-01,Andhra Pradesh,M-CYCLE/SCOOTER-WITH SIDE CAR,2-Wheelers,2W_Personal,0
2021,jan,2021-01-01,Andhra Pradesh,MOBILE CANTEEN,Others,Others,0
2021,jan,2021-01-01,Andhra Pradesh,MOTOR CAB,4-Wheelers,4W_Shared,0
2021,jan,2021-01-01,Andhra Pradesh,MOTOR CAR,4-Wheelers,4W_Personal,20
2021,jan,2021-01-01,Andhra Pradesh,OMNI BUS,Bus,Bus,0
2021,jan,2021-01-01,Andhra Pradesh,PRIVATE SERVICE VEHICLE,Others,Others,0
2021,jan,2021-01-01,Andhra Pradesh,ROAD ROLLER,Others,Others,0
2021,jan,2021-01-01,Andhra Pradesh,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,9
2021,jan,2021-01-01,Andhra Pradesh,TRACTOR (COMMERCIAL),Others,Others,0
2021,jan,2021-01-01,Andhra Pradesh,TRAILER (AGRICULTURAL),Others,Others,0
2021,jan,2021-01-01,Andhra Pradesh,TRAILER (COMMERCIAL),Others,Others,0
2021,jan,2021-01-01,Andhra Pradesh,VEHICLE FITTED WITH COMPRESSOR,Others,Others,0
2021,jan,2021-01-01,Andhra Pradesh,VEHICLE FITTED WITH RIG,Others,Others,0
2021,jan,2021-01-01,Bihar,AGRICULTURAL TRACTOR,Others,Others,0
2021,jan,2021-01-01,Bihar,AMBULANCE,Others,Others,0
2021,jan,2021-01-01,Bihar,ARTICULATED VEHICLE,Others,Others,0
2021,jan,2021-01-01,Bihar,BUS,Bus,Bus,0
2021,jan,2021-01-01,Bihar,CONSTRUCTION EQUIPMENT VEHICLE,Others,Others,0
2021,jan,2021-01-01,Bihar,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,1651
2021,jan,2021-01-01,Bihar,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,15
2021,jan,2021-01-01,Bihar,GOODS CARRIER,Others,Others,0
2021,jan,2021-01-01,Bihar,MAXI CAB,Others,Others,0
2021,jan,2021-01-01,Bihar,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,34
2021,jan,2021-01-01,Bihar,M-CYCLE/SCOOTER-WITH SIDE CAR,2-Wheelers,2W_Personal,0
2021,jan,2021-01-01,Bihar,MOPED,2-Wheelers,2W_Personal,0
2021,jan,2021-01-01,Bihar,MOTOR CAB,4-Wheelers,4W_Shared,0
2021,jan,2021-01-01,Bihar,MOTOR CAR,4-Wheelers,4W_Personal,4
2021,jan,2021-01-01,Bihar,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,0
2021,jan,2021-01-01,Bihar,OMNI BUS,Bus,Bus,0
2021,jan,2021-01-01,Bihar,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,0
2021,jan,2021-01-01,Bihar,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,1
2021,jan,2021-01-01,Bihar,TRACTOR (COMMERCIAL),Others,Others,0
2021,jan,2021-01-01,Bihar,TRAILER (AGRICULTURAL),Others,Others,0
2021,jan,2021-01-01,Bihar,TRAILER (COMMERCIAL),Others,Others,0
2021,jan,2021-01-01,Chhattisgarh,ADAPTED VEHICLE,Others,Others,0
2021,jan,2021-01-01,Chhattisgarh,AGRICULTURAL TRACTOR,Others,Others,0
2021,jan,2021-01-01,Chhattisgarh,AMBULANCE,Others,Others,0
2021,jan,2021-01-01,Chhattisgarh,ARTICULATED VEHICLE,Others,Others,0
2021,jan,2021-01-01,Chhattisgarh,BUS,Bus,Bus,0
2021,jan,2021-01-01,Chhattisgarh,CONSTRUCTION EQUIPMENT VEHICLE,Others,Others,0
2021,jan,2021-01-01,Chhattisgarh,CRANE MOUNTED VEHICLE,Others,Others,0
2021,jan,2021-01-01,Chhattisgarh,DUMPER,Others,Others,0
2021,jan,2021-01-01,Chhattisgarh,EARTH MOVING EQUIPMENT,Others,Others,0
2021,jan,2021-01-01,Chhattisgarh,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,66
2021,jan,2021-01-01,Chhattisgarh,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,12
2021,jan,2021-01-01,Chhattisgarh,EXCAVATOR (NT),Others,Others,0
2021,jan,2021-01-01,Chhattisgarh,GOODS CARRIER,Others,Others,0
2021,jan,2021-01-01,Chhattisgarh,HARVESTER,Others,Others,0
2021,jan,2021-01-01,Chhattisgarh,MAXI CAB,Others,Others,0
2021,jan,2021-01-01,Chhattisgarh,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,64
2021,jan,2021-01-01,Chhattisgarh,MOPED,2-Wheelers,2W_Personal,8
2021,jan,2021-01-01,Chhattisgarh,MOTOR CAB,4-Wheelers,4W_Shared,0
2021,jan,2021-01-01,Chhattisgarh,MOTOR CAR,4-Wheelers,4W_Personal,0
2021,jan,2021-01-01,Chhattisgarh,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,0
2021,jan,2021-01-01,Chhattisgarh,OMNI BUS (PRIVATE USE),Bus,Bus,0
2021,jan,2021-01-01,Chhattisgarh,PRIVATE SERVICE VEHICLE,Others,Others,0
2021,jan,2021-01-01,Chhattisgarh,ROAD ROLLER,Others,Others,0
2021,jan,2021-01-01,Chhattisgarh,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,0
2021,jan,2021-01-01,Chhattisgarh,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,16
2021,jan,2021-01-01,Chhattisgarh,TRACTOR (COMMERCIAL),Others,Others,0
2021,jan,2021-01-01,Chhattisgarh,TRAILER (AGRICULTURAL),Others,Others,0
2021,jan,2021-01-01,Chhattisgarh,TRAILER (COMMERCIAL),Others,Others,0
2021,jan,2021-01-01,Chhattisgarh,VEHICLE FITTED WITH RIG,Others,Others,0
2021,jan,2021-01-01,Chandigarh,ADAPTED VEHICLE,Others,Others,0
2021,jan,2021-01-01,Chandigarh,AGRICULTURAL TRACTOR,Others,Others,0
2021,jan,2021-01-01,Chandigarh,AMBULANCE,Others,Others,0
2021,jan,2021-01-01,Chandigarh,BUS,Bus,Bus,0
2021,jan,2021-01-01,Chandigarh,CONSTRUCTION EQUIPMENT VEHICLE (COMMERCIAL),Others,Others,0
2021,jan,2021-01-01,Chandigarh,DUMPER,Others,Others,0
2021,jan,2021-01-01,Chandigarh,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,11
2021,jan,2021-01-01,Chandigarh,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,10
2021,jan,2021-01-01,Chandigarh,GOODS CARRIER,Others,Others,0
2021,jan,2021-01-01,Chandigarh,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,0
2021,jan,2021-01-01,Chandigarh,MOTOR CAB,4-Wheelers,4W_Shared,0
2021,jan,2021-01-01,Chandigarh,MOTOR CAR,4-Wheelers,4W_Personal,2
2021,jan,2021-01-01,Chandigarh,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,3
2021,jan,2021-01-01,Chandigarh,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,0
2021,jan,2021-01-01,DNH and DD,AGRICULTURAL TRACTOR,Others,Others,0
2021,jan,2021-01-01,DNH and DD,ARTICULATED VEHICLE,Others,Others,0
2021,jan,2021-01-01,DNH and DD,BUS,Bus,Bus,0
2021,jan,2021-01-01,DNH and DD,CONSTRUCTION EQUIPMENT VEHICLE,Others,Others,0
2021,jan,2021-01-01,DNH and DD,EXCAVATOR (COMMERCIAL),Others,Others,0
2021,jan,2021-01-01,DNH and DD,FORK LIFT,Others,Others,0
2021,jan,2021-01-01,DNH and DD,GOODS CARRIER,Others,Others,0
2021,jan,2021-01-01,DNH and DD,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,1
2021,jan,2021-01-01,DNH and DD,MOPED,2-Wheelers,2W_Personal,0
2021,jan,2021-01-01,DNH and DD,MOTOR CAB,4-Wheelers,4W_Shared,0
2021,jan,2021-01-01,DNH and DD,MOTOR CAR,4-Wheelers,4W_Personal,0
2021,jan,2021-01-01,DNH and DD,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,0
2021,jan,2021-01-01,DNH and DD,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,0
2021,jan,2021-01-01,Delhi,ADAPTED VEHICLE,Others,Others,0
2021,jan,2021-01-01,Delhi,AGRICULTURAL TRACTOR,Others,Others,0
2021,jan,2021-01-01,Delhi,AMBULANCE,Others,Others,0
2021,jan,2021-01-01,Delhi,BUS,Bus,Bus,0
2021,jan,2021-01-01,Delhi,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,802
2021,jan,2021-01-01,Delhi,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,291
2021,jan,2021-01-01,Delhi,GOODS CARRIER,Others,Others,0
2021,jan,2021-01-01,Delhi,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,206
2021,jan,2021-01-01,Delhi,M-CYCLE/SCOOTER-WITH SIDE CAR,2-Wheelers,2W_Personal,0
2021,jan,2021-01-01,Delhi,MOPED,2-Wheelers,2W_Personal,0
2021,jan,2021-01-01,Delhi,MOTOR CAB,4-Wheelers,4W_Shared,36
2021,jan,2021-01-01,Delhi,MOTOR CAR,4-Wheelers,4W_Personal,107
2021,jan,2021-01-01,Delhi,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,3
2021,jan,2021-01-01,Delhi,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,0
2021,jan,2021-01-01,Goa,ADAPTED VEHICLE,Others,Others,0
2021,jan,2021-01-01,Goa,AGRICULTURAL TRACTOR,Others,Others,0
2021,jan,2021-01-01,Goa,AMBULANCE,Others,Others,0
2021,jan,2021-01-01,Goa,BUS,Bus,Bus,0
2021,jan,2021-01-01,Goa,CONSTRUCTION EQUIPMENT VEHICLE,Others,Others,0
2021,jan,2021-01-01,Goa,CRANE MOUNTED VEHICLE,Others,Others,0
2021,jan,2021-01-01,Goa,EARTH MOVING EQUIPMENT,Others,Others,0
2021,jan,2021-01-01,Goa,EXCAVATOR (COMMERCIAL),Others,Others,0
2021,jan,2021-01-01,Goa,FORK LIFT,Others,Others,0
2021,jan,2021-01-01,Goa,GOODS CARRIER,Others,Others,0
2021,jan,2021-01-01,Goa,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,21
2021,jan,2021-01-01,Goa,MOPED,2-Wheelers,2W_Personal,1
2021,jan,2021-01-01,Goa,MOTOR CAB,4-Wheelers,4W_Shared,0
2021,jan,2021-01-01,Goa,MOTOR CAR,4-Wheelers,4W_Personal,9
2021,jan,2021-01-01,Goa,MOTOR CYCLE/SCOOTER-SIDECAR(T),Others,Others,0
2021,jan,2021-01-01,Goa,MOTOR CYCLE/SCOOTER-USED FOR HIRE,2-Wheelers,2W_Shared,0
2021,jan,2021-01-01,Goa,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,0
2021,jan,2021-01-01,Goa,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,0
2021,jan,2021-01-01,Gujarat,ADAPTED VEHICLE,Others,Others,0
2021,jan,2021-01-01,Gujarat,AGRICULTURAL TRACTOR,Others,Others,0
2021,jan,2021-01-01,Gujarat,AMBULANCE,Others,Others,0
2021,jan,2021-01-01,Gujarat,ANIMAL AMBULANCE,Others,Others,0
2021,jan,2021-01-01,Gujarat,ARTICULATED VEHICLE,Others,Others,0
2021,jan,2021-01-01,Gujarat,BUS,Bus,Bus,0
2021,jan,2021-01-01,Gujarat,CONSTRUCTION EQUIPMENT VEHICLE,Others,Others,0
2021,jan,2021-01-01,Gujarat,CONSTRUCTION EQUIPMENT VEHICLE (COMMERCIAL),Others,Others,0
2021,jan,2021-01-01,Gujarat,CRANE MOUNTED VEHICLE,Others,Others,0
2021,jan,2021-01-01,Gujarat,DUMPER,Others,Others,0
2021,jan,2021-01-01,Gujarat,EARTH MOVING EQUIPMENT,Others,Others,0
2021,jan,2021-01-01,Gujarat,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,3
2021,jan,2021-01-01,Gujarat,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,2
2021,jan,2021-01-01,Gujarat,EXCAVATOR (NT),Others,Others,0
2021,jan,2021-01-01,Gujarat,FIRE FIGHTING VEHICLE,Others,Others,0
2021,jan,2021-01-01,Gujarat,FIRE TENDERS,Others,Others,0
2021,jan,2021-01-01,Gujarat,FORK LIFT,Others,Others,1
2021,jan,2021-01-01,Gujarat,GOODS CARRIER,Others,Others,0
2021,jan,2021-01-01,Gujarat,HARVESTER,Others,Others,0
2021,jan,2021-01-01,Gujarat,LIBRARY VAN,Others,Others,0
2021,jan,2021-01-01,Gujarat,MAXI CAB,Others,Others,0
2021,jan,2021-01-01,Gujarat,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,79
2021,jan,2021-01-01,Gujarat,M-CYCLE/SCOOTER-WITH SIDE CAR,2-Wheelers,2W_Personal,0
2021,jan,2021-01-01,Gujarat,MOBILE WORKSHOP,Others,Others,0
2021,jan,2021-01-01,Gujarat,MOPED,2-Wheelers,2W_Personal,24
2021,jan,2021-01-01,Gujarat,MOTOR CAB,4-Wheelers,4W_Shared,0
2021,jan,2021-01-01,Gujarat,MOTOR CAR,4-Wheelers,4W_Personal,18
2021,jan,2021-01-01,Gujarat,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,0
2021,jan,2021-01-01,Gujarat,OMNI BUS,Bus,Bus,0
2021,jan,2021-01-01,Gujarat,ROAD ROLLER,Others,Others,0
2021,jan,2021-01-01,Gujarat,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,33
2021,jan,2021-01-01,Gujarat,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,16
2021,jan,2021-01-01,Gujarat,THREE WHEELER (PERSONAL),3-Wheelers,3W_Personal,2
2021,jan,2021-01-01,Gujarat,TRACTOR (COMMERCIAL),Others,Others,0
2021,jan,2021-01-01,Gujarat,TRAILER (AGRICULTURAL),Others,Others,0
2021,jan,2021-01-01,Gujarat,TRAILER (COMMERCIAL),Others,Others,0
2021,jan,2021-01-01,Himachal Pradesh,ADAPTED VEHICLE,Others,Others,0
2021,jan,2021-01-01,Himachal Pradesh,AGRICULTURAL TRACTOR,Others,Others,0
2021,jan,2021-01-01,Himachal Pradesh,AMBULANCE,Others,Others,0
2021,jan,2021-01-01,Himachal Pradesh,BUS,Bus,Bus,0
2021,jan,2021-01-01,Himachal Pradesh,CONSTRUCTION EQUIPMENT VEHICLE,Others,Others,0
2021,jan,2021-01-01,Himachal Pradesh,CRANE MOUNTED VEHICLE,Others,Others,0
2021,jan,2021-01-01,Himachal Pradesh,EARTH MOVING EQUIPMENT,Others,Others,0
2021,jan,2021-01-01,Himachal Pradesh,EDUCATIONAL INSTITUTION BUS,Bus,Institution Bus,0
2021,jan,2021-01-01,Himachal Pradesh,EXCAVATOR (COMMERCIAL),Others,Others,0
2021,jan,2021-01-01,Himachal Pradesh,EXCAVATOR (NT),Others,Others,0
2021,jan,2021-01-01,Himachal Pradesh,FIRE FIGHTING VEHICLE,Others,Others,0
2021,jan,2021-01-01,Himachal Pradesh,GOODS CARRIER,Others,Others,0
2021,jan,2021-01-01,Himachal Pradesh,MAXI CAB,Others,Others,0
2021,jan,2021-01-01,Himachal Pradesh,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,5
2021,jan,2021-01-01,Himachal Pradesh,M-CYCLE/SCOOTER-WITH SIDE CAR,2-Wheelers,2W_Personal,0
2021,jan,2021-01-01,Himachal Pradesh,MOPED,2-Wheelers,2W_Personal,0
2021,jan,2021-01-01,Himachal Pradesh,MOTOR CAB,4-Wheelers,4W_Shared,0
2021,jan,2021-01-01,Himachal Pradesh,MOTOR CAR,4-Wheelers,4W_Personal,2
2021,jan,2021-01-01,Himachal Pradesh,MOTOR CYCLE/SCOOTER-USED FOR HIRE,2-Wheelers,2W_Shared,0
2021,jan,2021-01-01,Himachal Pradesh,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,0
2021,jan,2021-01-01,Himachal Pradesh,PRIVATE SERVICE VEHICLE,Others,Others,0
2021,jan,2021-01-01,Himachal Pradesh,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),Others,Others,0
2021,jan,2021-01-01,Himachal Pradesh,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,0
2021,jan,2021-01-01,Himachal Pradesh,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,0
2021,jan,2021-01-01,Haryana,ADAPTED VEHICLE,Others,Others,0
2021,jan,2021-01-01,Haryana,AGRICULTURAL TRACTOR,Others,Others,0
2021,jan,2021-01-01,Haryana,AMBULANCE,Others,Others,0
2021,jan,2021-01-01,Haryana,ARTICULATED VEHICLE,Others,Others,0
2021,jan,2021-01-01,Haryana,BUS,Bus,Bus,0
2021,jan,2021-01-01,Haryana,CAMPER VAN / TRAILER,Others,Others,0
2021,jan,2021-01-01,Haryana,CAMPER VAN / TRAILER (PRIVATE USE),Others,Others,0
2021,jan,2021-01-01,Haryana,CONSTRUCTION EQUIPMENT VEHICLE,Others,Others,0
2021,jan,2021-01-01,Haryana,CRANE MOUNTED VEHICLE,Others,Others,0
2021,jan,2021-01-01,Haryana,EARTH MOVING EQUIPMENT,Others,Others,0
2021,jan,2021-01-01,Haryana,EDUCATIONAL INSTITUTION BUS,Bus,Institution Bus,0
2021,jan,2021-01-01,Haryana,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,176
2021,jan,2021-01-01,Haryana,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,21
2021,jan,2021-01-01,Haryana,EXCAVATOR (NT),Others,Others,0
2021,jan,2021-01-01,Haryana,FIRE FIGHTING VEHICLE,Others,Others,0
2021,jan,2021-01-01,Haryana,FORK LIFT,Others,Others,0
2021,jan,2021-01-01,Haryana,GOODS CARRIER,Others,Others,0
2021,jan,2021-01-01,Haryana,HARVESTER,Others,Others,0
2021,jan,2021-01-01,Haryana,MAXI CAB,Others,Others,0
2021,jan,2021-01-01,Haryana,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,32
